Código Poço,Bacia,Bloco,Campo,Operador,Terra / Mar,Nome Poço ANP,Nome Poço Operador,Data Início Perfuração,Data Término Perfuração,Data Conclusão Poço,Latitude Base Provisória,Longitude Base Provisória,Latitude Base Definitiva,Longitude Base Definitiva,Latitude Fundo,Longitude Fundo,Profundidade Sondador,Profundidade Medida,Profundidade Vertical,Cota Altimétrica,Lâmina D Água,Mesa Rotativa,Nome Sonda
34281019501,Campos,BC-10,,Shell Brasil,MAR,1-SHEL-6DP-ESS,1SHELL6DPESS,26/06/2001,,20/07/2001,"-21:19:23,761","-39:35:46,314","-21:19:23,762","-39:35:46,446",,,5190,5190,5098,0,1922,38,STENA TAY
34281019436,Campos,BC-10,,Shell Brasil,MAR,1-SHEL-6-ESS,1SHELL6ESS,22/05/2001,,20/07/2001,"-21:19:23,626","-39:35:48,480","-21:19:23,762","-39:35:46,446",,,5293,5293,5293,0,1922,38.5,STENA TAY
34281019469,Campos,BC-15,,Petrobras,MAR,1-BRSA-75A-ESS,1ESS104A,09/06/2001,09/06/2001,09/06/2001,"-21:03:45,520","-39:54:31,314","-21:03:46,252","-39:54:31,327",,,1662,1662,0,0,1606,25,DEEPWATER EXPEDITION
34281019498,Campos,BC-15,,Petrobras,MAR,1-BRSA-75B-ESS,1ESS104B,09/06/2001,02/07/2001,08/07/2001,"-21:03:45,520","-39:54:31,314","-21:03:47,152","-39:54:31,399",,,3957,3957,0,0,1583,14,DISCOVER SEVEN SEAS
34281019465,Campos,BC-15,,Petrobras,MAR,1-BRSA-75-ESS,1ESS104,06/06/2001,06/06/2001,06/06/2001,"-21:03:45,520","-39:54:31,314","-21:03:45,640","-39:54:31,435",,,1642,1627,0,0,1606,25,DEEPWATER EXPEDITION
34281019533,Campos,BC-15,,Petrobras,MAR,1-BRSA-92-ESS,1ESS70,10/07/2001,31/07/2001,31/07/2001,"-21:05:21,954","-39:53:46,074","-21:05:21,950","-39:53:45,943",,,3489,3489,3489,,1597,14,DISCOVER SEVEN SEAS
74281019222,Campos,BC-2,,TotalEnergies EP,MAR,1-EPB-2-RJS,1EPB2RJS,27/01/2001,,26/02/2001,"-23:12:27,507","-40:25:48,512","-23:12:27,507","-40:25:48,512",,,4650,4650,4650,0,2395,24,DEEPWATER MILLENIUM
74281019713,Campos,BC-200,,Petrobras,MAR,1-BRSA-117-RJS,1RJS575,23/11/2001,11/12/2001,19/12/2001,"-22:47:15,897","-40:17:18,826","-22:47:15,897","-40:17:18,826",,,3628,3628,3627.67,0,1215,18,OCEAN CLIPPER
74281019661,Campos,BC-30,,Petrobras,MAR,9-BRSA-109-RJS,9RJS570,19/10/2001,,21/11/2001,"-23:06:28,355","-40:33:00,715","-23:06:28,384","-40:33:00,749",,,3318,3318,3318,0,1935,17.7,OCEAN CLIPPER
74281019359,Campos,BC-4,,Chevron Brasil,MAR,1-TXCO-1D-RJS,1TXCO1DRJS,09/04/2001,,27/04/2001,"-21:48:14,845","-39:49:41,348","-21:48:14,845","-39:49:41,348",,,3303,3303,3248,0,1362,24,DEEPWATER MILLENIUM
74281019742,Campos,BC-400,,Petrobras,MAR,1-BRSA-120-RJS,1RJS569,13/12/2001,10/01/2002,13/01/2002,"-22:14:30,947","-39:23:12,508","-22:14:31,314","-39:23:12,080",,,4942,4942,4929.53,,2317,24,DEEPWATER FRONTIER
74281019457,Campos,BC-500,,Petrobras,MAR,1-BRSA-71A-RJS,1RJS558A,02/06/2001,07/07/2001,14/07/2001,"-22:08:23,228","-39:08:07,588","-22:08:23,034","-39:08:07,890",,,5461,5461,5461,0,2460,24,DEEPWATER FRONTIER
74281019439,Campos,BC-500,,Petrobras,MAR,1-BRSA-71-RJS,1RJS558,22/05/2001,31/05/2001,01/06/2001,"-22:08:22,531","-39:08:06,803","-22:08:22,402","-39:08:07,014",,,3142,3142,0,0,2460,24,DEEPWATER FRONTIER
74281019544,Campos,BC-500,,Petrobras,MAR,1-BRSA-93-RJS,1RJS561,17/07/2001,,29/08/2001,"-22:22:20,368","-39:14:22,244","-22:22:20,152","-39:14:22,442",,,4056,4056,4055,0,2352,24,DEEPWATER FRONTIER
34281019655,Campos,BC-60,JUBARTE,Petrobras,MAR,1-BRSA-108A-ESS,1ESS103A,14/10/2001,13/01/2002,19/01/2002,"-21:16:23,483","-40:00:11,949","-21:16:23,421","-40:00:11,994",,,4802,4802,4795.87,0,1347,14,DEEPWATER EXPEDITION
34281019641,Campos,BC-60,JUBARTE,Petrobras,MAR,1-BRSA-108-ESS,1ESS103,07/10/2001,09/10/2001,19/01/2002,"-21:16:23,495","-40:00:10,502","-21:16:23,462","-40:00:10,606",,,2005,2005,2005,0,1374,14,DEEPWATER EXPEDITION
34281019288,Campos,BC-600,,Petrobras,MAR,4-BRSA-51-ESS,4ESS102,03/03/2001,08/04/2001,02/05/2001,"-21:56:32,190","-39:31:11,449","-21:56:32,579","-39:31:11,878",,,5100,5100,5083.3,,2203,14,DEEPWATER EXPEDITION
34281019495,Campos,BC-7,,Queiroz Galvão,MAR,1-QG-1-ESS,1QG1ESS,22/06/2001,,28/07/2001,"-21:35:38,530","-40:09:17,890","-21:35:37,788","-40:09:16,407",,,3740,3740,3740,0,323,25,ALASKAN STAR
34281019431,Campos,BC-9,,Unocal,MAR,1-UCAL-1-ESS,1UCL1ESS,17/05/2001,,31/05/2001,"-21:25:37,019","-40:07:39,853","-21:25:37,005","-40:07:39,884",,,3400,3400,3400,0,948,22,TRANSOCEAN LEGEND
34281019458,Campos,BC-9,,Unocal,MAR,1-UCAL-2-ESS,1UCL2ESS,02/06/2001,,17/06/2001,"-21:08:20,199","-40:10:16,283","-21:08:20,299","-40:10:16,283",,,2945,2945,2945,0,901,22,TRANSOCEAN LEGEND
74281019663,Campos,BJ,BIJUPIRÁ,Shell Brasil,MAR,7-BJ-7HP-RJS,7BJU,20/10/2001,,05/11/2001,"-22:39:42,037","-40:24:34,168",,,,,0,0,0,0,769,22,OCEAN YORKTOWN
74281019736,Campos,BJ,BIJUPIRÁ,Shell Brasil,MAR,7-BJ-8HA-RJS,7BJQ2,07/12/2001,,23/03/2002,"-22:39:42,568","-40:24:41,415",,,,,,0,0,0,772,22,OCEAN YORKTOWN
74281019724,Campos,BJ,BIJUPIRÁ,Shell Brasil,MAR,7-BJ-8-RJS,7BJQ,27/11/2001,,29/11/2001,"-22:39:37,980","-40:24:38,664",,,,,0,0,0,0,771,22,OCEAN YORKTOWN
74281019725,Campos,BJ,BIJUPIRÁ,Shell Brasil,MAR,7-BJ-9H-RJS,7BJW,30/11/2001,,05/03/2002,"-22:39:41,794","-40:24:32,267",,,,,,0,0,0,770.3,22,OCEAN YORKTOWN
74281019732,Campos,BJ,BIJUPIRÁ,Shell Brasil,MAR,9-BJ-10D-RJS,9BJT PILOTO,04/12/2001,,03/01/2002,"-22:39:41,650","-40:24:30,128",,,,,,0,0,0,770,22,OCEAN YORKTOWN
